# DetPlast
#x y z Px Py Pz t PDGid EventID TrackID ParentID Weight Edep VisibleEdep Ntracks
-0.152508 0.314013 -0.5 0 0 639 12.468 2212 1430 1 0 1 0.444442 0.429287 1 
-0.657435 0.17448 -0.5 0 0 639 12.468 2212 1431 1 0 1 0.43259 0.41822 1 
-0.244793 -0.0526576 -0.5 0 0 639 12.468 2212 1432 1 0 1 0.40735 0.394583 1 
0.00475312 0.411506 -0.5 0 0 639 12.468 2212 1433 1 0 1 0.456484 0.440512 1 
1.19331 -0.776008 -0.5 0 0 639 12.468 2212 1434 1 0 1 0.394064 0.382104 1 
0.283813 -0.102942 -0.5 0 0 639 12.468 2212 1435 1 0 1 0.405027 0.392403 1 
0.428368 0.341801 -0.5 0 0 639 12.468 2212 1436 1 0 1 0.416611 0.403266 1 
-0.604334 0.429781 -0.5 0 0 639 12.468 2212 1437 1 0 1 0.499881 0.480791 1 
-0.0793504 0.16675 -0.5 0 0 639 12.468 2212 1438 1 0 1 0.381001 0.369809 1 
0.915099 -0.431462 -0.5 0 0 639 12.468 2212 1439 1 0 1 0.426587 0.412606 1 
0.6595 0.185422 -0.5 0 0 639 12.468 2212 1440 1 0 1 0.419203 0.405695 1 
0.487931 0.304608 -0.5 0 0 639 12.468 2212 1441 1 0 1 0.545934 0.523245 2 
0.579049 -0.221509 -0.5 0 0 639 12.468 2212 1442 1 0 1 0.405246 0.392608 1 
-0.121466 -0.694168 -0.5 0 0 639 12.468 2212 1443 1 0 1 0.412152 0.399087 1 
0.0299216 0.36157 -0.5 0 0 639 12.468 2212 1444 1 0 1 0.454883 0.43902 1 
-0.398638 -0.66479 -0.5 0 0 639 12.468 2212 1445 1 0 1 0.416861 0.4035 1 
0.196731 -0.378407 -0.5 0 0 639 12.468 2212 1446 1 0 1 0.486254 0.468172 1 
0.914441 0.385772 -0.5 0 0 639 12.468 2212 1447 1 0 1 0.668511 0.634803 1 
0.0107979 -0.629294 -0.5 0 0 639 12.468 2212 1448 1 0 1 0.700762 0.663813 1 
-0.0332795 -0.43121 -0.5 0 0 639 12.468 2212 1449 1 0 1 0.430783 0.416531 1 
-0.17841 -0.346468 -0.5 0 0 639 12.468 2212 1450 1 0 1 0.379299 0.368206 1 
0.715253 -0.0363993 -0.5 0 0 639 12.468 2212 1451 1 0 1 0.535719 0.513854 1 
-0.219686 0.459106 -0.5 0 0 639 12.468 2212 1452 1 0 1 0.417565 0.40416 1 
-1.05553 0.160124 -0.5 0 0 639 12.468 2212 1453 1 0 1 0.396525 0.384417 1 
0.563326 -0.699907 -0.5 0 0 639 12.468 2212 1454 1 0 1 0.5056 0.486079 1 
-0.692539 -0.0883964 -0.5 0 0 639 12.468 2212 1455 1 0 1 0.399164 0.386897 1 
0.101056 0.409122 -0.5 0 0 639 12.468 2212 1456 1 0 1 0.401523 0.389113 1 
0.0836778 0.127749 -0.5 0 0 639 12.468 2212 1457 1 0 1 0.419436 0.405913 1 
0.330356 -0.875613 -0.5 0 0 639 12.468 2212 1458 1 0 1 0.466224 0.449575 1 
-0.123943 0.191902 -0.5 0 0 639 12.468 2212 1459 1 0 1 0.381 0.369809 1 
0.531923 0.0180744 -0.5 0 0 639 12.468 2212 1460 1 0 1 0.505926 0.486381 3 
0.550204 0.35142 -0.5 0 0 639 12.468 2212 1461 1 0 1 0.451208 0.435596 1 
-0.438127 -0.578679 -0.5 0 0 639 12.468 2212 1462 1 0 1 0.489718 0.471382 1 
0.0955035 0.575177 -0.5 0 0 639 12.468 2212 1463 1 0 1 0.529618 0.508237 1 
0.404505 0.0497142 -0.5 0 0 639 12.468 2212 1464 1 0 1 0.442393 0.427375 1 
0.906151 -0.412182 -0.5 0 0 639 12.468 2212 1465 1 0 1 0.392317 0.380461 1 
-0.207277 0.202811 -0.5 0 0 639 12.468 2212 1466 1 0 1 0.494754 0.476047 1 
0.242339 -0.221644 -0.5 0 0 639 12.468 2212 1467 1 0 1 0.461722 0.445388 1 
0.237896 0.729925 -0.5 0 0 639 12.468 2212 1468 1 0 1 0.414274 0.401076 1 
-0.0696525 -0.799888 -0.5 0 0 639 12.468 2212 1469 1 0 1 0.395361 0.383323 1 
-1.03295 0.0205778 -0.5 0 0 639 12.468 2212 1470 1 0 1 0.354703 0.344983 1 
-0.036163 -0.533593 -0.5 0 0 639 12.468 2212 1471 1 0 1 0.457213 0.44119 1 
-0.0778654 0.362963 -0.5 0 0 639 12.468 2212 1472 1 0 1 0.687703 0.652083 1 
0.568821 -0.0612114 -0.5 0 0 639 12.468 2212 1473 1 0 1 0.602067 0.574589 1 
0.522152 0.646105 -0.5 0 0 639 12.468 2212 1474 1 0 1 0.727727 0.68796 1 
-0.705857 1.06188 -0.5 0 0 639 12.468 2212 1475 1 0 1 0.430965 0.416701 1 
0.136145 0.0937755 -0.5 0 0 639 12.468 2212 1476 1 0 1 0.391189 0.3794 1 
0.179139 0.139739 -0.5 0 0 639 12.468 2212 1477 1 0 1 0.844143 0.815362 2 
0.669761 0.373923 -0.5 0 0 639 12.468 2212 1478 1 0 1 0.363784 0.353568 1 
-0.415031 0.673298 -0.5 0 0 639 12.468 2212 1479 1 0 1 0.438771 0.423994 1 
0.0661692 0.813213 -0.5 0 0 639 12.468 2212 1480 1 0 1 0.434777 0.420264 1 
1.23268 -0.531273 -0.5 0 0 639 12.468 2212 1481 1 0 1 0.445508 0.430281 1 
1.11954 0.354751 -0.5 0 0 639 12.468 2212 1482 1 0 1 0.572874 0.547941 1 
0.747515 0.342326 -0.5 0 0 639 12.468 2212 1483 1 0 1 0.481335 0.46361 1 
0.427748 -0.028878 -0.5 0 0 639 12.468 2212 1484 1 0 1 0.416477 0.403141 1 
-0.154515 0.517068 -0.5 0 0 639 12.468 2212 1485 1 0 1 0.483371 0.465499 1 
0.0208775 1.00828 -0.5 0 0 639 12.468 2212 1486 1 0 1 0.429921 0.415725 1 
-0.965071 0.483981 -0.5 0 0 639 12.468 2212 1487 1 0 1 0.40259 0.390115 1 
-0.736806 -0.885733 -0.5 0 0 639 12.468 2212 1488 1 0 1 0.559034 0.535266 1 
0.92661 -0.601618 -0.5 0 0 639 12.468 2212 1489 1 0 1 0.45741 0.441374 1 
0.42001 -0.262894 -0.5 0 0 639 12.468 2212 1490 1 0 1 0.673906 0.639666 1 
-0.288948 0.131291 -0.5 0 0 639 12.468 2212 1491 1 0 1 0.462666 0.446266 1 
1.10501 0.271507 -0.5 0 0 639 12.468 2212 1492 1 0 1 0.590886 0.564396 1 
0.495244 -0.169434 -0.5 0 0 639 12.468 2212 1493 1 0 1 0.522713 0.501876 1 
0.891631 -0.45213 -0.5 0 0 639 12.468 2212 1494 1 0 1 0.778951 0.733564 1 
0.491796 0.260077 -0.5 0 0 639 12.468 2212 1495 1 0 1 0.41287 0.39976 1 
-0.621698 -0.0106013 -0.5 0 0 639 12.468 2212 1496 1 0 1 0.455268 0.439379 1 
0.197901 -0.152686 -0.5 0 0 639 12.468 2212 1497 1 0 1 0.487092 0.468949 1 
-0.244096 -0.166839 -0.5 0 0 639 12.468 2212 1498 1 0 1 0.580342 0.554769 1 
-0.442054 -0.184087 -0.5 0 0 639 12.468 2212 1499 1 0 1 0.403023 0.390521 1 
0.0600336 -0.643389 -0.5 0 0 639 12.468 2212 1500 1 0 1 0.377553 0.36656 1 
0.0418009 -0.019391 -0.5 0 0 639 12.468 2212 1501 1 0 1 0.395858 0.38379 1 
-0.530938 -0.113092 -0.5 0 0 639 12.468 2212 1502 1 0 1 0.437798 0.423086 1 
-0.14992 -0.0477941 -0.5 0 0 639 12.468 2212 1503 1 0 1 0.477338 0.459901 1 
0.135423 1.01704 -0.5 0 0 639 12.468 2212 1504 1 0 1 0.395088 0.383067 1 
-0.537355 0.281359 -0.5 0 0 639 12.468 2212 1505 1 0 1 0.414458 0.401248 1 
-0.849337 0.141704 -0.5 0 0 639 12.468 2212 1506 1 0 1 0.527427 0.50622 1 
-0.450916 1.08193 -0.5 0 0 639 12.468 2212 1507 1 0 1 0.405087 0.392459 1 
-0.200145 0.0349576 -0.5 0 0 639 12.468 2212 1508 1 0 1 0.4818 0.464041 1 
0.435689 -0.707697 -0.5 0 0 639 12.468 2212 1509 1 0 1 0.439087 0.424289 1 
0.124632 0.0262355 -0.5 0 0 639 12.468 2212 1510 1 0 1 0.517296 0.49688 1 
-0.219728 0.40396 -0.5 0 0 639 12.468 2212 1511 1 0 1 0.400418 0.388075 1 
-1.04448 0.724605 -0.5 0 0 639 12.468 2212 1512 1 0 1 0.433426 0.419001 1 
0.130105 -0.375537 -0.5 0 0 639 12.468 2212 1513 1 0 1 0.465355 0.448768 1 
-0.420869 -0.36801 -0.5 0 0 639 12.468 2212 1514 1 0 1 0.438447 0.423692 1 
0.76807 -0.568536 -0.5 0 0 639 12.468 2212 1515 1 0 1 0.494547 0.475855 1 
0.820505 -0.00215743 -0.5 0 0 639 12.468 2212 1516 1 0 1 0.388843 0.377193 2 
-0.572075 -0.102891 -0.5 0 0 639 12.468 2212 1517 1 0 1 0.556222 0.532688 1 
0.344288 -0.111301 -0.5 0 0 639 12.468 2212 1518 1 0 1 0.513777 0.493632 1 
0.422676 1.03441 -0.5 0 0 639 12.468 2212 1519 1 0 1 0.432482 0.418119 1 
0.32821 0.550873 -0.5 0 0 639 12.468 2212 1520 1 0 1 0.455261 0.439373 1 
-0.787789 -0.114348 -0.5 0 0 639 12.468 2212 1521 1 0 1 0.411442 0.398422 1 
0.171096 0.715931 -0.5 0 0 639 12.468 2212 1522 1 0 1 0.636506 0.605874 1 
0.599557 0.679687 -0.5 0 0 639 12.468 2212 1523 1 0 1 0.428451 0.41435 1 
-0.133879 -0.474259 -0.5 0 0 639 12.468 2212 1524 1 0 1 0.567613 0.543126 1 
0.0304948 -0.128855 -0.5 0 0 639 12.468 2212 1525 1 0 1 0.519424 0.498843 1 
-0.347903 0.704675 -0.5 0 0 639 12.468 2212 1526 1 0 1 0.470242 0.453311 1 
-0.543244 -0.40374 -0.5 0 0 639 12.468 2212 1527 1 0 1 0.644321 0.612951 1 
0.380497 0.236185 -0.5 0 0 639 12.468 2212 1528 1 0 1 0.545771 0.523094 1 
0.049436 -0.392905 -0.5 0 0 639 12.468 2212 1529 1 0 1 0.580866 0.555248 1 
0.783076 0.460695 -0.5 0 0 639 12.468 2212 1530 1 0 1 0.49218 0.473662 1 
0.471658 0.741904 -0.5 0 0 639 12.468 2212 1531 1 0 1 0.486069 0.468001 1 
-0.92049 0.548386 -0.5 0 0 639 12.468 2212 1532 1 0 1 0.431068 0.416797 1 
0.282033 0.232145 -0.5 0 0 639 12.468 2212 1533 1 0 1 0.462106 0.445745 1 
0.309401 0.254575 -0.5 0 0 639 12.468 2212 1534 1 0 1 0.389645 0.377948 1 
0.218782 -0.00762224 -0.5 0 0 639 12.468 2212 1535 1 0 1 0.409025 0.396155 1 
0.321597 -0.379776 -0.5 0 0 639 12.468 2212 1536 1 0 1 0.487935 0.46973 1 
-0.411792 0.434325 -0.5 0 0 639 12.468 2212 1537 1 0 1 0.592007 0.565419 1 
-0.325221 0.295774 -0.5 0 0 639 12.468 2212 1538 1 0 1 0.442446 0.427425 1 
-1.02259 0.349112 -0.5 0 0 639 12.468 2212 1539 1 0 1 0.39439 0.38241 1 
0.130695 0.248626 -0.5 0 0 639 12.468 2212 1540 1 0 1 0.464196 0.447689 1 
-0.245935 0.917619 -0.5 0 0 639 12.468 2212 1541 1 0 1 0.386792 0.375263 1 
0.0621359 -0.714082 -0.5 0 0 639 12.468 2212 1542 1 0 1 0.431977 0.417647 1 
-0.142588 -0.063228 -0.5 0 0 639 12.468 2212 1543 1 0 1 0.446698 0.431392 1 
1.00267 0.0810764 -0.5 0 0 639 12.468 2212 1544 1 0 1 0.431945 0.417617 1 
0.253541 -0.00520282 -0.5 0 0 639 12.468 2212 1545 1 0 1 0.475375 0.458078 1 
1.13255 0.263459 -0.5 0 0 639 12.468 2212 1546 1 0 1 0.46021 0.443981 1 
0.939173 -0.181462 -0.5 0 0 639 12.468 2212 1547 1 0 1 0.527721 0.50649 1 
-0.714535 -0.516031 -0.5 0 0 639 12.468 2212 1548 1 0 1 0.426189 0.412234 1 
0.28718 -0.606596 -0.5 0 0 639 12.468 2212 1549 1 0 1 0.462359 0.445981 1 
-0.667453 -0.121284 -0.5 0 0 639 12.468 2212 1550 1 0 1 0.429043 0.414903 1 
-0.360182 -0.757059 -0.5 0 0 639 12.468 2212 1551 1 0 1 0.40795 0.395146 3 
-0.0763509 -0.464678 -0.5 0 0 639 12.468 2212 1552 1 0 1 0.475507 0.458201 1 
-0.470751 0.506275 -0.5 0 0 639 12.468 2212 1553 1 0 1 0.509014 0.489234 1 
1.35094 -0.425715 -0.5 0 0 639 12.468 2212 1554 1 0 1 0.42346 0.40968 1 
0.516082 -0.640772 -0.5 0 0 639 12.468 2212 1555 1 0 1 0.589128 0.562792 1 
-0.0597276 -0.885825 -0.5 0 0 639 12.468 2212 1556 1 0 1 0.385271 0.373831 1 
-0.330186 -0.038209 -0.5 0 0 639 12.468 2212 1557 1 0 1 0.360266 0.350244 1 
0.446064 0.419273 -0.5 0 0 639 12.468 2212 1558 1 0 1 0.556472 0.532917 1 
0.777549 -0.0838624 -0.5 0 0 639 12.468 2212 1559 1 0 1 0.383024 0.371715 1 
0.348986 0.344109 -0.5 0 0 639 12.468 2212 1560 1 0 1 0.416984 0.403616 1 
0.50822 0.353033 -0.5 0 0 639 12.468 2212 1561 1 0 1 0.718898 0.680065 1 
0.422255 0.38958 -0.5 0 0 639 12.468 2212 1562 1 0 1 0.432833 0.418447 1 
0.437674 -0.0353192 -0.5 0 0 639 12.468 2212 1563 1 0 1 0.378776 0.367713 1 
0.54428 0.348585 -0.5 0 0 639 12.468 2212 1564 1 0 1 0.523325 0.502439 1 
-0.406775 0.32177 -0.5 0 0 639 12.468 2212 1565 1 0 1 0.40475 0.392143 1 
-0.675933 -0.658165 -0.5 0 0 639 12.468 2212 1566 1 0 1 0.761958 0.74001 2 
-0.784043 -0.473984 -0.5 0 0 639 12.468 2212 1567 1 0 1 0.400719 0.388358 1 
0.143016 1.28294 -0.5 0 0 639 12.468 2212 1568 1 0 1 0.449333 0.433849 1 
0.281759 -0.171028 -0.5 0 0 639 12.468 2212 1569 1 0 1 0.399398 0.387117 1 
-0.775789 0.082053 -0.5 0 0 639 12.468 2212 1570 1 0 1 0.446548 0.431252 1 
0.206887 0.298092 -0.5 0 0 639 12.468 2212 1571 1 0 1 0.399711 0.387411 1 
0.484885 0.27549 -0.5 0 0 639 12.468 2212 1572 1 0 1 0.675282 0.640905 1 
-0.382952 -0.292077 -0.5 0 0 639 12.468 2212 1573 1 0 1 0.640682 0.609657 1 
0.283221 0.251813 -0.5 0 0 639 12.468 2212 1574 1 0 1 0.443621 0.428521 1 
-1.0476 0.0332469 -0.5 0 0 639 12.468 2212 1575 1 0 1 0.501647 0.482424 1 
0.112058 -0.530843 -0.5 0 0 639 12.468 2212 1576 1 0 1 0.380047 0.36891 1 
0.405047 -0.223184 -0.5 0 0 639 12.468 2212 1577 1 0 1 0.393579 0.381648 1 
0.215126 -0.167924 -0.5 0 0 639 12.468 2212 1578 1 0 1 0.385856 0.374382 1 
-0.402633 -0.223984 -0.5 0 0 639 12.468 2212 1579 1 0 1 0.404666 0.392064 1 
-0.145911 -0.854296 -0.5 0 0 639 12.468 2212 1580 1 0 1 0.386343 0.374841 1 
-0.160497 -0.00487756 -0.5 0 0 639 12.468 2212 1581 1 0 1 0.531444 0.509919 1 
-0.182008 -0.47108 -0.5 0 0 639 12.468 2212 1582 1 0 1 0.760779 0.717426 1 
-0.0990411 0.202599 -0.5 0 0 639 12.468 2212 1583 1 0 1 0.39156 0.37975 1 
0.0441894 0.0563529 -0.5 0 0 639 12.468 2212 1584 1 0 1 0.480751 0.463069 1 
0.430532 0.129163 -0.5 0 0 639 12.468 2212 1585 1 0 1 0.4411 0.426169 1 
0.515847 0.00917763 -0.5 0 0 639 12.468 2212 1586 1 0 1 0.401761 0.389336 1 
0.850056 0.595845 -0.5 0 0 639 12.468 2212 1587 1 0 1 0.415129 0.401878 1 
0.260153 0.728828 -0.5 0 0 639 12.468 2212 1588 1 0 1 0.5868 0.560667 1 
-0.221905 0.370345 -0.5 0 0 639 12.468 2212 1589 1 0 1 0.401298 0.388902 1 
-0.797599 0.187475 -0.5 0 0 639 12.468 2212 1590 1 0 1 0.422557 0.408835 1 
0.406736 -0.308144 -0.5 0 0 639 12.468 2212 1591 1 0 1 0.478733 0.461196 1 
0.366144 0.493191 -0.5 0 0 639 12.468 2212 1592 1 0 1 0.624564 0.595044 1 
0.295828 0.716025 -0.5 0 0 639 12.468 2212 1593 1 0 1 0.456775 0.440783 1 
-0.123761 0.0973405 -0.5 0 0 639 12.468 2212 1594 1 0 1 0.458601 0.442483 1 
-0.186622 -1.19168 -0.5 0 0 639 12.468 2212 1595 1 0 1 0.460574 0.44432 1 
-0.0405799 -0.0550914 -0.5 0 0 639 12.468 2212 1596 1 0 1 0.44809 0.43269 1 
0.424982 -0.565262 -0.5 0 0 639 12.468 2212 1597 1 0 1 0.383494 0.372158 1 
-0.671462 -0.203837 -0.5 0 0 639 12.468 2212 1598 1 0 1 0.439128 0.424328 1 
1.71207 -0.0868412 -0.5 0 0 639 12.468 2212 1599 1 0 1 0.437917 0.423197 1 
-0.436223 0.0238976 -0.5 0 0 639 12.468 2212 1600 1 0 1 0.513196 0.493096 1 
0.598679 -0.526899 -0.5 0 0 639 12.468 2212 1601 1 0 1 0.415914 0.402614 1 
-0.359174 0.29375 -0.5 0 0 639 12.468 2212 1602 1 0 1 0.478194 0.460696 1 
0.20742 -0.607326 -0.5 0 0 639 12.468 2212 1603 1 0 1 0.45379 0.438003 1 
0.357984 -0.291963 -0.5 0 0 639 12.468 2212 1604 1 0 1 0.396269 0.384177 1 
0.621004 -0.0516254 -0.5 0 0 639 12.468 2212 1605 1 0 1 0.368831 0.358334 1 
0.734385 -0.487577 -0.5 0 0 639 12.468 2212 1606 1 0 1 0.394343 0.382366 1 
-0.903657 -0.0341753 -0.5 0 0 639 12.468 2212 1607 1 0 1 0.48208 0.464301 1 
-0.773208 -0.677925 -0.5 0 0 639 12.468 2212 1608 1 0 1 0.407783 0.394989 1 
-0.0318918 -0.291772 -0.5 0 0 639 12.468 2212 1609 1 0 1 0.400288 0.387953 1 
-0.247918 -0.757649 -0.5 0 0 639 12.468 2212 1610 1 0 1 0.645184 0.613732 1 
-0.811679 0.38809 -0.5 0 0 639 12.468 2212 1611 1 0 1 0.718517 0.679724 1 
0.391746 0.378207 -0.5 0 0 639 12.468 2212 1612 1 0 1 0.439452 0.42463 1 
-0.0594958 -0.0830607 -0.5 0 0 639 12.468 2212 1613 1 0 1 0.468664 0.451844 1 
0.186073 0.508266 -0.5 0 0 639 12.468 2212 1614 1 0 1 0.349387 0.339952 1 
0.0369899 -0.136576 -0.5 0 0 639 12.468 2212 1615 1 0 1 0.563417 0.539283 1 
0.200888 0.317812 -0.5 0 0 639 12.468 2212 1616 1 0 1 0.487392 0.469227 1 
-0.366465 0.643907 -0.5 0 0 639 12.468 2212 1617 1 0 1 0.395615 0.383562 1 
-1.2253 0.23152 -0.5 0 0 639 12.468 2212 1618 1 0 1 0.398498 0.386271 1 
-0.275611 1.01121 -0.5 0 0 639 12.468 2212 1619 1 0 1 0.4121 0.399038 1 
-0.90676 -0.284172 -0.5 0 0 639 12.468 2212 1620 1 0 1 0.564724 0.54048 1 
-0.389695 0.153392 -0.5 0 0 639 12.468 2212 1621 1 0 1 0.374725 0.363894 1 
-0.113038 0.591572 -0.5 0 0 639 12.468 2212 1622 1 0 1 0.428213 0.414127 1 
-0.716545 0.579462 -0.5 0 0 639 12.468 2212 1623 1 0 1 0.411097 0.398097 1 
-0.0850645 -0.26237 -0.5 0 0 639 12.468 2212 1624 1 0 1 0.404899 0.392282 1 
0.164933 -0.318182 -0.5 0 0 639 12.468 2212 1625 1 0 1 0.506172 0.486608 1 
0.197542 -0.692101 -0.5 0 0 639 12.468 2212 1626 1 0 1 0.380044 0.368908 1 
0.826944 -0.383362 -0.5 0 0 639 12.468 2212 1627 1 0 1 0.392711 0.380832 1 
0.475345 0.706288 -0.5 0 0 639 12.468 2212 1628 1 0 1 0.410913 0.397926 1 
0.226481 0.223724 -0.5 0 0 639 12.468 2212 1629 1 0 1 0.554863 0.531441 2 
0.50099 0.422979 -0.5 0 0 639 12.468 2212 1630 1 0 1 0.436329 0.421713 1 
0.666092 -0.455421 -0.5 0 0 639 12.468 2212 1631 1 0 1 0.532888 0.511248 1 
0.39938 0.155327 -0.5 0 0 639 12.468 2212 1632 1 0 1 0.487609 0.469428 1 
0.445614 0.31543 -0.5 0 0 639 12.468 2212 1633 1 0 1 0.440713 0.425807 1 
0.0652404 0.696701 -0.5 0 0 639 12.468 2212 1634 1 0 1 0.383413 0.372081 1 
0.0691912 0.170018 -0.5 0 0 639 12.468 2212 1635 1 0 1 0.451721 0.436075 2 
-0.0785341 0.956728 -0.5 0 0 639 12.468 2212 1636 1 0 1 23.1379 8.76747 13 
-0.12493 -0.464629 -0.5 0 0 639 12.468 2212 1637 1 0 1 0.456565 0.440587 1 
-0.112553 0.262751 -0.5 0 0 639 12.468 2212 1638 1 0 1 0.625335 0.595745 1 
-0.588741 0.422749 -0.5 0 0 639 12.468 2212 1639 1 0 1 0.409924 0.396998 1 
-0.522659 0.27845 -0.5 0 0 639 12.468 2212 1640 1 0 1 0.544044 0.521507 1 
-0.0787337 0.980233 -0.5 0 0 639 12.468 2212 1641 1 0 1 0.384691 0.373285 1 
1.00055 -0.0411033 -0.5 0 0 639 12.468 2212 1642 1 0 1 0.396122 0.384038 1 
0.656694 -0.101789 -0.5 0 0 639 12.468 2212 1643 1 0 1 0.463771 0.447294 1 
0.625689 0.726537 -0.5 0 0 639 12.468 2212 1644 1 0 1 0.445898 0.430645 1 
-0.471229 -0.439726 -0.5 0 0 639 12.468 2212 1645 1 0 1 0.460982 0.444699 1 
0.00775722 0.68458 -0.5 0 0 639 12.468 2212 1646 1 0 1 0.387669 0.376088 1 
-0.281007 -0.391056 -0.5 0 0 639 12.468 2212 1647 1 0 1 0.430856 0.416598 1 
0.772421 1.07755 -0.5 0 0 639 12.468 2212 1648 1 0 1 0.41284 0.399732 1 
-0.299442 -0.335381 -0.5 0 0 639 12.468 2212 1649 1 0 1 0.368595 0.35811 1 
-0.403733 -0.5308 -0.5 0 0 639 12.468 2212 1650 1 0 1 0.447366 0.432015 1 
0.109414 0.734995 -0.5 0 0 639 12.468 2212 1651 1 0 1 0.457632 0.441581 1 
-1.08483 -0.524337 -0.5 0 0 639 12.468 2212 1652 1 0 1 0.725319 0.685808 1 
-0.584111 -0.0095917 -0.5 0 0 639 12.468 2212 1653 1 0 1 0.463932 0.447443 1 
0.0851171 -0.337751 -0.5 0 0 639 12.468 2212 1654 1 0 1 0.424051 0.410233 1 
0.555726 -0.00936309 -0.5 0 0 639 12.468 2212 1655 1 0 1 0.44314 0.428073 1 
0.399898 -0.265446 -0.5 0 0 639 12.468 2212 1656 1 0 1 0.510782 0.490867 1 
0.40603 -0.379216 -0.5 0 0 639 12.468 2212 1657 1 0 1 0.384176 0.3728 1 
-0.963487 0.580166 -0.5 0 0 639 12.468 2212 1658 1 0 1 0.398686 0.386448 1 
-0.0390734 -0.846196 -0.5 0 0 639 12.468 2212 1659 1 0 1 0.379826 0.368702 1 
0.14737 -0.846878 -0.5 0 0 639 12.468 2212 1660 1 0 1 0.534309 0.512556 1 
0.838978 -0.343211 -0.5 0 0 639 12.468 2212 1661 1 0 1 0.659347 0.626534 1 
-0.206609 -0.698359 -0.5 0 0 639 12.468 2212 1662 1 0 1 0.392933 0.38104 1 
0.194562 -0.0900623 -0.5 0 0 639 12.468 2212 1663 1 0 1 0.483354 0.465483 1 
-0.502441 0.623346 -0.5 0 0 639 12.468 2212 1664 1 0 1 0.455194 0.439311 1 
0.193948 0.993008 -0.5 0 0 639 12.468 2212 1665 1 0 1 0.395955 0.383882 1 
-0.217974 0.215854 -0.5 0 0 639 12.468 2212 1666 1 0 1 0.439466 0.424643 1 
0.819133 0.371431 -0.5 0 0 639 12.468 2212 1667 1 0 1 0.417984 0.404553 1 
-0.241728 0.624263 -0.5 0 0 639 12.468 2212 1668 1 0 1 0.607928 0.579925 1 
-0.110834 -0.807698 -0.5 0 0 639 12.468 2212 1669 1 0 1 0.501205 0.482016 1 
-0.64164 -1.14928 -0.5 0 0 639 12.468 2212 1670 1 0 1 0.518371 0.503887 2 
0.0602257 -0.483367 -0.5 0 0 639 12.468 2212 1671 1 0 1 0.65277 0.628813 2 
0.230685 -0.101122 -0.5 0 0 639 12.468 2212 1672 1 0 1 0.385739 0.374271 1 
-0.00431711 0.51466 -0.5 0 0 639 12.468 2212 1673 1 0 1 0.463307 0.446862 1 
1.12644 -0.254425 -0.5 0 0 639 12.468 2212 1674 1 0 1 0.530915 0.509432 1 
-0.0156066 0.874911 -0.5 0 0 639 12.468 2212 1675 1 0 1 0.47965 0.462047 1 
0.898808 0.353066 -0.5 0 0 639 12.468 2212 1676 1 0 1 0.406193 0.393497 1 
-0.106891 -1.06309 -0.5 0 0 639 12.468 2212 1677 1 0 1 0.462889 0.446474 1 
0.06442 -0.356538 -0.5 0 0 639 12.468 2212 1678 1 0 1 0.423652 0.40986 1 
0.418567 -0.484055 -0.5 0 0 639 12.468 2212 1679 1 0 1 0.393082 0.381181 1 
-0.128869 -0.636045 -0.5 0 0 639 12.468 2212 1680 1 0 1 0.401205 0.388814 1 
-0.243791 0.574023 -0.5 0 0 639 12.468 2212 1681 1 0 1 0.420834 0.407222 1 
0.240534 0.311784 -0.5 0 0 639 12.468 2212 1682 1 0 1 0.391941 0.380107 1 
0.375816 0.466558 -0.5 0 0 639 12.468 2212 1683 1 0 1 0.443519 0.428426 1 
-0.0298744 0.493477 -0.5 0 0 639 12.468 2212 1684 1 0 1 0.390896 0.379125 1 
-0.290549 0.109746 -0.5 0 0 639 12.468 2212 1685 1 0 1 0.377792 0.366786 1 
-0.411984 0.111263 -0.5 0 0 639 12.468 2212 1686 1 0 1 2.29897 1.04637 3 
-0.856742 0.196258 -0.5 0 0 639 12.468 2212 1687 1 0 1 0.415304 0.402042 1 
0.349701 0.333059 -0.5 0 0 639 12.468 2212 1688 1 0 1 0.461103 0.444812 1 
0.182972 -0.692306 -0.5 0 0 639 12.468 2212 1689 1 0 1 0.536703 0.514759 1 
0.499287 0.669017 -0.5 0 0 639 12.468 2212 1690 1 0 1 0.430492 0.416259 1 
0.333409 0.442544 -0.5 0 0 639 12.468 2212 1691 1 0 1 0.403758 0.391212 1 
0.0639476 0.683334 -0.5 0 0 639 12.468 2212 1692 1 0 1 0.46308 0.446651 1 
0.094025 -0.261779 -0.5 0 0 639 12.468 2212 1693 1 0 1 0.369739 0.35919 1 
0.257199 -0.706913 -0.5 0 0 639 12.468 2212 1694 1 0 1 0.409266 0.396381 1 
0.342826 -0.320515 -0.5 0 0 639 12.468 2212 1695 1 0 1 0.576915 0.551637 1 
0.614633 -0.0666957 -0.5 0 0 639 12.468 2212 1696 1 0 1 0.425891 0.411955 1 
0.931647 -0.0679381 -0.5 0 0 639 12.468 2212 1697 1 0 1 0.571355 0.546551 1 
0.565891 0.316548 -0.5 0 0 639 12.468 2212 1698 1 0 1 0.592525 0.565892 1 
-0.0479686 0.838209 -0.5 0 0 639 12.468 2212 1699 1 0 1 0.394285 0.382312 1 
-0.347658 -0.117124 -0.5 0 0 639 12.468 2212 1700 1 0 1 0.401679 0.389259 1 
0.286634 -0.196253 -0.5 0 0 639 12.468 2212 1701 1 0 1 0.4784 0.460887 1 
