,Be7,C10,C11,F17,O14,O15,energy,thickness
0,4.657118699932374,1047.178596476388,48649.34962604355,21.80994006148367,2261.180004725561,55372.47348553148,0.25,1.0
1,4.758294754697442,972.0978669177035,50032.026336779454,0.0,2809.3448543560003,55713.22716851937,0.23,1.0
2,4.762825025806326,1015.5656577148368,50183.338127765644,0.0,2763.66445022013,57855.10746158608,0.2,1.0
3,5.143367798952551,873.3074332878557,50882.50295508116,0.0,2192.6593985217564,56053.98085150726,0.15,1.0
4,6.20345123843132,790.3234690387835,55077.49191897423,0.0,1004.9688909891382,60386.42053521038,0.1,1.0
5,6.641377445623405,545.3231936367606,61823.910737772414,0.0,685.2060620380488,63063.77090154377,0.07,1.0
