#BLTrackFile VirtualDetector/Det5
#x y z Px Py Pz t PDGid EventID TrackID ParentID Weight
#mm mm mm MeV/c MeV/c MeV/c ns - - - - -
-111.53 52.6228 490 6.15447 10.52 12.1712 96.4171 2112 123 1 0 1
-123.162 -112.805 490 -16.7377 16.802 11.3931 83.0848 2112 163 1 0 1
78.4667 -55.7925 490 0.0620754 -0.128502 0.268895 1520.36 2112 173 1 0 1
-54.8377 45.7308 490 0.248158 -0.0955393 0.0960061 2394.81 2112 225 1 0 1
-25.8501 63.1867 490 -2.74303 -2.26594 2.07653 217.189 2112 345 1 0 1
46.3991 -83.1923 490 -1.17606 0.648607 0.48803 553.471 22 366 1034 1 1
64.7188 -3.00629 490 -1.30016 17.8325 5.12836 81.6889 2112 368 1 0 1
116.937 105.838 490 -0.190016 0.256154 0.316585 586.545 2112 435 1 0 1
17.0806 -6.16445 490 15.8001 -30.4614 16.1862 60.3799 2112 522 1 0 1
106.199 -17.7886 490 0 0 43.349 49.9403 2112 567 1 0 1
-47.32 125 492.236 0.0165623 -0.0174309 0.0477321 10794.3 2112 573 1 0 1
19.9929 34.9382 490 0.335101 -19.5238 15.1653 72.0467 2112 578 1 0 1
-85.9459 77.9935 490 -0.26602 0.0563662 0.840247 480.913 2112 589 1 0 1
-68.2514 -124.607 490 1.26502 0.699479 0.649703 382.462 2112 711 1 0 1
-26.6755 -99.0243 490 21.4346 -0.688506 24.6855 53.4734 2112 743 1 0 1
116.977 -62.323 490 0.00177248 -0.0374313 0.123154 3202.61 2112 759 1 0 1
121.899 -116.726 490 3.6803 0.300589 15.2823 74.9005 2112 780 1 0 1
-1.55012 -11.8058 490 -0.372728 -0.198686 0.743604 633.908 2112 840 1 0 1
-124.022 -31.4551 490 7.58355 -2.01917 7.43775 90.0301 2112 1026 1 0 1
-43.8565 70.3611 490 0.0193969 0.0118047 0.0315836 12426.5 2112 1032 1 0 1
54.7392 116.4 490 0.366181 0.177967 0.700738 402.282 2112 1040 1 0 1
-72.0938 24.7942 490 1.34958 -0.0573836 2.62402 271.393 2112 1179 1 0 1
114.86 125 493.766 -0.0532209 -0.0526094 0.0337732 6246.92 2112 1194 1 0 1
-62.4369 -88.7458 490 -0.0394888 0.21173 0.310922 975.181 2112 1226 1 0 1
-52.9286 -36.4649 490 7.22168 0.845815 1.37291 200.328 2112 1265 1 0 1
10.0799 -12.3813 490 -14.6059 -10.0367 30.4748 56.9973 2112 1298 1 0 1
79.7272 79.7776 490 -0.0826007 0.0316542 0.15557 2548.44 2112 1305 1 0 1
-66.4593 80.1492 490 0.135686 0.19997 0.672969 1199.89 2112 1344 1 0 1
78.8437 -74.3951 490 -0.122798 0.162294 0.63091 731.291 2112 1352 1 0 1
61.3655 72.1433 490 6.37261 5.64655 37.4073 61.958 2112 1379 1 0 1
-102.082 27.2079 490 0.0392986 -0.125333 0.303251 1445.63 2112 1395 1 0 1
